"WordPress is created by a worldwide team of passionate individuals.","WordPress je ustvarjen s strani svetovne ekipe vnetih posameznikov."
"Translators","Marko Zabreznik"
"Want to see your name in lights on this page? <a href=\"%s\">Get involved in WordPress</a>.","Želite videti vašo ime izpostavljeno na tej strani? <a href=\"%s\">Vključite se v WordPress skupnost</a>."
"Project Leaders","Vodje projekta"
"Extended Core Team","Razširjena glavna ekipa"
"Core Developers","Razvijalci Jedra"
"Recent Rockstars","Nedavne zvezde"
"Core Contributors to WordPress %s","Glavni sodelavci WordPress %s"
"Contributing Developers","Sodelujoči Razvijalci"
"Cofounder, Project Lead","Soustanovitelj, projekti vodja"
"Lead Developer","Glavni razvijalec"
"User Experience Lead","Vodje za Uporabniške Izkušnje"
"Core Developer","Razvijalec Jedra"
"Core Committer","Glavni razvijalec"
"Guest Committer","Gostujoči razvijalec"
"Developer","Razvijalec"
"Designer","Oblikovalec"
"Internationalization","Jezikovno prilagajanje"
"Icon Design","Oblika ikon"
"You can customize the look of your site without touching any of your theme&#8217;s code by using a custom background. Your background can be an image or a color.","Lahko spreminjate izgled strani brez sprememb v temi strani z uporabo (custom) ozadja. Ozadje je lahko slika ali barva."
"To use a background image, simply upload it or choose an image that has already been uploaded to your Media Library by clicking the &#8220;Choose Image&#8221; button. You can display a single instance of your image, or tile it to fill the screen. You can have your background fixed in place, so your site content moves on top of it, or you can have it scroll with your site.","Naložite sliko za ozadje in izberite možnosti za prikaz spodaj. Prikažete lahko posamično sliko ali jo razmnožite (tile) da ustreza velikosti zaslona. Ozadje je lahko nepremično, da se vsebina premika preko njega ali pa se premika z vsebino."
"You can also choose a background color by clicking the Select Color button and either typing in a legitimate HTML hex value, e.g. &#8220;#ff0000&#8221; for red, or by choosing a color using the color picker.","Barvo ozadja lahko izberete tudi tako, da kliknete na gumb Izberi barvo in natipkate pravilno hex vrednost barve, npr. &#8220;#ff0000&#8221; za rdečo, ali da izberete barvo z uporabo izbirnika barve."
"Don&#8217;t forget to click on the Save Changes button when you are finished.","Ko končate, ne pozabite klikniti na gumb Shrani spremembe."
"<a href=\"http://codex.wordpress.org/Appearance_Background_Screen\" target=\"_blank\">Documentation on Custom Background</a>","<a href=\"http://codex.wordpress.org/Appearance_Background_Screen\" target=\"_blank\">Dokumentacija o lastnih ozadjih</a>"
"Custom Background","Ozadje Po meri"
"Background updated. <a href=\"%s\">Visit your site</a> to see how it looks.","Ozadje posodbljeno. <a href=\"%s\">Obišči stran</a> za pregled."
"Remove Background Image","Odstrani sliko ozadja"
"This will remove the background image. You will not be able to restore any customizations.","S tem boste odstranili ozadje. Nastavitev po meri ni mogoče obnoviti."
"Restore Original Image","Obnovi privzeto sliko"
"This will restore the original background image. You will not be able to restore any customizations.","S tem boste obnovili originalno sliko ozadja."
"Select Image","Izberi sliko"
"Choose an image from your computer:","Izberite sliko na vašem računalniku:"
"Or choose an image from your media library:","Ali izberite sliko iz vaše galerije:"
"Choose a Background Image","Izberite sliko ozadja"
"Set as background","Nastavi kot ozadje"
"Choose Image","Izberi Sliko"
"Display Options","Možnosti prikaza"
"Position","Položaj"
"Repeat","Ponovi"
"Attachment","Priponka"
"The uploaded file is not a valid image. Please try again.","Naložena datoteka ni veljavna slika. Prosim, poskusite znova."
"This screen is used to customize the header section of your theme.","Ta pogled se uporablja za prilagoditev glave vaše teme."
"You can choose from the theme&#8217;s default header images, or use one of your own. You can also customize how your Site Title and Tagline are displayed.","Izbirate lahko med privzetimi slikami glave, lahko pa uporabite lastne. Prikrojite lahko tudi videz Naslova in Slogana."
"You can set a custom image header for your site. Simply upload the image and crop it, and the new header will go live immediately. Alternatively, you can use an image that has already been uploaded to your Media Library by clicking the &#8220;Choose Image&#8221; button.","Nastavite lahko sliko, za v glavo vaše strani. Enostavno naložite sliko, jo obrežete in slika bo takoj prikazana na vašem spletišču. Alternativno lahko uporabite sliko, katera je že naložena, tako da klikete na gumb &#8220;Izberi Sliko&#8221;."
"Some themes come with additional header images bundled. If you see multiple images displayed, select the one you&#8217;d like and click the &#8220;Save Changes&#8221; button.","Nekatere teme pridejo z dodatnimi slikami glave. Če vidite več slik prikazanih, izberite eno, katera vam je ušeč, ter kliknite &#8220;Shrani Nastavitve&#8221;."
"If your theme has more than one default header image, or you have uploaded more than one custom header image, you have the option of having WordPress display a randomly different image on each page of your site. Click the &#8220;Random&#8221; radio button next to the Uploaded Images or Default Images section to enable this feature.","Če ima vaša tema več kot eno privzeto sliko glave, ali ste naložili več kot eno sliko za glavo, imate možnost prikaza naključne slike na vsaki strani. Stisnite  &#8220;Naključno&#8221; poleg Naloži sliko ali Privzeta slika, da omogočite to možnost."
"If you don&#8217;t want a header image to be displayed on your site at all, click the &#8220;Remove Header Image&#8221; button at the bottom of the Header Image section of this page. If you want to re-enable the header image later, you just have to select one of the other image options and click &#8220;Save Changes&#8221;.","Če ne želite, da se prikaže slika v glavi, kliknite na &#8220;Odstrani Sliko Glave\"&#8221; na dnu odseka za Sliko Glave na tej strani. Če želite ponovno omogočiti to kasneje, lahko samo izberete eno od slik in kliknete &#8220;Shrani Spremembe&#8221;."
"Header Text","Besedilo glave"
"For most themes, the header text is your Site Title and Tagline, as defined in the <a href=\"%s\">General Settings</a> section.","Za večino tem, je naslov glave niz, nastavljen kot Naslov Spletišča in Slogan, v <a href=\"%s\">Splošnih Nastavitvah</a>."
"In the Header Text section of this page, you can choose whether to display this text or hide it. You can also choose a color for the text by clicking the Select Color button and either typing in a legitimate HTML hex value, e.g. &#8220;#ff0000&#8221; for red, or by choosing a color using the color picker.","V razdelku za besedilo glave lahko izberete, ali se naj to besedilo prikaže ali ne. Izberete lahko barvo besedila, tako da kliknete na Izberi barvo in natipkate pravilno hex vrednost barve, npr. &#8220;#ff0000&#8221; za rdečo, ali da izberete barvo z uporabo izbirnika barve."
"Don&#8217;t forget to click &#8220;Save Changes&#8221; when you&#8217;re done!","Ne pozabite shraniti vaših sprememb, ko končate!"
"<a href=\"http://codex.wordpress.org/Appearance_Header_Screen\" target=\"_blank\">Documentation on Custom Header</a>","<a href=\"http://codex.wordpress.org/Appearance_Header_Screen\" target=\"_blank\">Dokumentacija o poljubni glavi</a>"
"<strong>Random:</strong> Show a different image on each page.","<strong>Naključno:</strong> Pokažite različno sliko na vsaki strani."
"Custom Header","Glava Po meri"
"Header updated. <a href=\"%s\">Visit your site</a> to see how it looks.","Glava posodobljena. <a href=\"%s\">Obišči stran</a> za pregled."
"You can select an image to be shown at the top of your site by uploading from your computer or choosing from your media library. After selecting an image you will be able to crop it.","Izberete lahko sliko za prikaz na vrhu vašega spletišča tako, da naložite sliko iz vašega računalnika iz jo izberete iz vaše galerije. Po izboru slike jo boste lahko obrezali."
"Images of exactly <strong>%s1$d &times; %s2$d pixels</strong> will be used as-is.","Slike točno <strong>%s1$d krat; %s2$d točk </strong> bodo uporabljene kakršne so."
"Images should be at least <strong>%s1$d pixels</strong> wide.","Slike morajo biti vsaj <strong>%s1$d pik</strong> široke."
"Images should be at least <strong>%s1$d pixels</strong> tall.","Slike morajo biti vsaj <strong>%s1$d pik</strong> visoke."
"Suggested width is <strong>%s1$d pixels</strong>.","Priporočena širina je <strong>%s1$d pik</strong>."
"Suggested height is <strong>%s1$d pixels</strong>.","Priporočena višina je <strong>%s1$d pik</strong>."
"Choose a Custom Header","Izberi sliko ozadja"
"Set as header","Nastavi kot sliko v glavi"
"Uploaded Images","Naložene slike"
"You can choose one of your previously uploaded headers, or show a random one.","Izberete lahko eno od že naloženih glav ali pokažete naključno."
"Default Images","Privzete slike"
"If you don&lsquo;t want to upload your own image, you can use one of these cool headers, or show a random one.","Če ne želite naložiti lastne slike, lahko uporabite eno od teh glav ali pokažete naključno."
"You can use one of these cool headers or show a random one on each page.","Uporabite lahko eno od teh glav ali pa pokažete naključno na vsaki strani."
"This will remove the header image. You will not be able to restore any customizations.","To bo odstranilo sliko v glavi strani. Lastnih nastavitev ni možno obnovit."
"Remove Header Image","Odstrani sliko v glavi"
"Reset Image","Ponastavi sliko"
"This will restore the original header image. You will not be able to restore any customizations.","Tole bo obnovilo privzeto sliko glave."
"Restore Original Header Image","Ponastavi privzeto sliko glave"
"Show header text with your image.","Prikaži besedilo glave z vašo sliko."
"Text Color","Barva besedila"
"Default: %s","Privzeto: %s"
"Image could not be processed. Please go back and try again.","Slike ni bilo mogoče obdelati. Pojdite nazaj in poskusite znova."
"Image Processing Error","Napaka pri obdelavi slike"
"Crop Header Image","Obreži sliko glave"
"Choose the part of the image you want to use as your header.","Izberite del slike, ki ga želite uporabiti v glavi."
"You need Javascript to choose a part of the image.","Potrebujete Javascript za izbor samo dela slike."
"Crop and Publish","Obreži in objavi"
"Skip Cropping, Publish Image as Is","Preskoči Obrezovanje, Objavi Sliko takšno kot je"
"Image Upload Error","Napaka pri nalaganju slike"
"You do not have permission to customize headers.","Nimate dovoljenja za urejanje glav."
"Customize %s","Prikroji %s"
"Theme Customizer Options","Nastavitve prilagoditve teme"
"You are previewing %s","Predogled od %s"
"Collapse Sidebar","Skrči Stransko Vrstico"
"Collapse","Skrči"
"Comments on &#8220;%s&#8221;","Komentarji za &#8220;%s&#8221;"
"You can manage comments made on your site similar to the way you manage posts and other content. This screen is customizable in the same ways as other management screens, and you can act on comments using the on-hover action links or the Bulk Actions.","Komentarje lahko upravljate podobno kot upravljate prispevke in ostalo vsebino. To stran lahko priredite lastnim željam na isti način kot ostale strani za upravljanje. Komentarje lahko upravljate z vlekom miške čez komentar ali z uporabo Množičnih dejanj."
"Moderating Comments","Urejanje Komentarjev"
"A yellow row means the comment is waiting for you to moderate it.","Rumena črta pomeni, da komentar čaka na moderiranje."
"In the <strong>Author</strong> column, in addition to the author&#8217;s name, email address, and blog URL, the commenter&#8217;s IP address is shown. Clicking on this link will show you all the comments made from this IP address.","V stolpcu <strong>Avtor</strong> je ob imenu, e-naslovu in naslovu bloga tudi komentatorjeva IP številka. S klikom na to povezavo se pokažejo vsi komentarji s te IP številke."
"In the <strong>Comment</strong> column, above each comment it says &#8220;Submitted on,&#8221; followed by the date and time the comment was left on your site. Clicking on the date/time link will take you to that comment on your live site. Hovering over any comment gives you options to approve, reply (and approve), quick edit, edit, spam mark, or trash that comment.","Stolpec <strong>Komentarji</strong> ima nad vsakim komentarjem, kjer piše &#8220;Predloženo na,&#8221; sledi datum in ura, ko je bil komentar oddan na vaši strani. S klikom na datum/čas se boste pomaknili na ta komentar na vaši strani. Premik miške čez katerikoli komentar vam bo prikazal možnosti za odobritev, odgovor (in odobritev), hitro urejanje, označitev kot neželeno ali izbris komentarja."
"In the <strong>In Response To</strong> column, there are three elements. The text is the name of the post that inspired the comment, and links to the post editor for that entry. The View Post link leads to that post on your live site. The small bubble with the number in it shows the number of approved comments that post has received. If the bubble is gray, you have moderated all comments for that post. If it is blue, there are pending comments. Clicking the bubble will filter the comments screen to show only comments on that post.","V stolpcu <strong>Odgovor na</strong> so trije elementi. Besedilo je ime prispevka, ki je vzrok za komentar, in je povezan z prispevkom. Mali oblaček s številko označuje, koliko komentarjev ima prispevek. Če je oblaček siv, so vsi komentarji za ta prispevek moderirani. Če je moder, obstajajo še nemoderirani komentarji. S klikom na oblaček se pokažejo samo komentarji za ta prispevek."
"Many people take advantage of keyboard shortcuts to moderate their comments more quickly. Use the link to the side to learn more.","Mnogi uporavljano bližnjice na tipkovnici za hitrejše moderiranje. Za več informacij uporabite spodnjo povezavo."
"<a href=\"http://codex.wordpress.org/Comment_Spam\" target=\"_blank\">Documentation on Comment Spam</a>","<a href=\"http://codex.wordpress.org/Comment_Spam\" target=\"_blank\">Dokumentacija o Neželenih Komentarjih</a>"
"<a href=\"http://codex.wordpress.org/Keyboard_Shortcuts\" target=\"_blank\">Documentation on Keyboard Shortcuts</a>","<a href=\"http://codex.wordpress.org/Keyboard_Shortcuts\" target=\"_blank\">Bližnjice na tipkovnici</a>"
